"PartitionKey","RowKey","LogInTime","LogOutTime","RunProofCount","RunSimulationCount","NewModelCount","ImportModelCount","SaveModelCount","FurtherTestingCount","ClientVersion","SimulationErrorCount","FurtherTestingErrorCount","ProofErrorCount"
28fd7ec3-edbe-4bd3-a672-e3bb3be56192,3f1153bb-9fbf-4275-bb1a-48a2196e17c1,07.10.2015 7:52:05,07.10.2015 7:53:59,0,0,0,0,0,0,BMA HTML5 1.3.0142,0,0,0
29bcb7e3-2614-4124-a83e-63c127f1ae0d,9f4bb83a-626c-4df2-8be1-beac401a6ea3,13.02.2015 12:10:10,13.02.2015 13:23:44,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2a068c10-0f51-4da6-ba39-4eabfd4862a6,07931212-5736-4672-b3ca-de67e7631167,19.02.2015 12:28:49,19.02.2015 14:00:37,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2a14cc77-bb78-4c04-bcbd-96c775c897d5,335f44e7-9f4e-478e-ba7f-0e3f892a8829,27.05.2015 20:30:51,28.05.2015 13:23:40,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2a14cc77-bb78-4c04-bcbd-96c775c897d5,45490b1f-a9e0-4929-b78d-a7c345f7a95c,27.05.2015 20:20:38,27.05.2015 20:30:43,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2a14cc77-bb78-4c04-bcbd-96c775c897d5,5a53e9f6-4c7b-4247-b280-d7a7f800f3f3,28.05.2015 13:23:46,28.05.2015 13:25:58,0,0,1,0,0,0,BMA HTML5 2.0,0,0,0
2a14cc77-bb78-4c04-bcbd-96c775c897d5,6ea5f844-fa94-4e1c-b4f4-f73c915756f4,27.05.2015 20:05:43,27.05.2015 20:18:59,0,0,0,0,1,0,BMA HTML5 2.0,0,0,0
2a6c5600-208a-4f86-a3c2-c44a1490fde2,a6506ce7-9141-4d75-8024-d3005698df0f,08.07.2015 0:03:50,08.07.2015 0:03:58,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2aa85d02-d400-4bdf-8bc5-2bb4df60d97a,08187c86-c705-4159-b0ca-d7832df8257f,21.04.2015 10:23:19,21.04.2015 12:33:29,6,2,1,0,0,4,BMA HTML5 2.0,0,0,0
2aa85d02-d400-4bdf-8bc5-2bb4df60d97a,139348d3-a03a-48c7-9744-dccceb1bc113,21.04.2015 10:04:53,21.04.2015 10:06:26,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2aa85d02-d400-4bdf-8bc5-2bb4df60d97a,82dc26b8-e514-43a5-8315-f81fa983f6be,21.04.2015 13:32:09,21.04.2015 13:32:17,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2aa85d02-d400-4bdf-8bc5-2bb4df60d97a,d9f5ab86-5025-43ab-8b67-46b6bf852ddf,21.04.2015 10:04:53,21.04.2015 10:52:38,6,5,1,0,1,4,BMA HTML5 2.0,0,0,0
2b2a16f5-4bc4-4fd1-9c8b-52cf69d35701,1206c321-1160-43f8-8497-a6cd6f0914fc,08.04.2015 9:23:38,08.04.2015 9:26:42,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2b2a16f5-4bc4-4fd1-9c8b-52cf69d35701,2b281d5f-a595-4dd5-a7c7-520d78150e3e,08.04.2015 9:22:41,08.04.2015 9:23:37,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2b2a16f5-4bc4-4fd1-9c8b-52cf69d35701,7436a71a-1a8f-4e24-be35-2b02062101ae,08.04.2015 9:22:16,08.04.2015 9:22:25,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2b2a16f5-4bc4-4fd1-9c8b-52cf69d35701,946e212f-71d5-45c3-ace6-8ecafd192ede,08.04.2015 8:55:48,08.04.2015 9:22:15,3,2,1,0,0,1,BMA HTML5 2.0,0,0,0
2b2a16f5-4bc4-4fd1-9c8b-52cf69d35701,c028feaf-56f0-4842-a672-fdad0d30c252,08.04.2015 9:22:27,08.04.2015 9:22:39,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2b2a16f5-4bc4-4fd1-9c8b-52cf69d35701,d9b82d7c-c1ea-4d4c-a280-21e12d06b49f,08.04.2015 9:26:45,08.04.2015 10:20:47,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2cc65dae-317a-46de-924c-b9ea5d7817cb,3e742b03-8d05-4824-95b1-062bd6541b46,18.02.2015 21:14:08,18.02.2015 21:20:59,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2d95efb6-6ce3-4f1e-825e-9270046ecf2f,d95e2783-a321-436d-bdd3-756cb23a79d4,19.02.2015 22:33:58,19.02.2015 22:36:00,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2e1132aa-f10e-4a28-9d1e-ca4ab6bbe768,7cabdfdf-e2ec-4b61-a834-69bb09915a7d,25.09.2015 10:10:40,25.09.2015 10:14:50,1,1,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
2e1132aa-f10e-4a28-9d1e-ca4ab6bbe768,7ff7df97-900f-417c-902c-127c15d6cc5d,25.09.2015 10:14:36,25.09.2015 10:14:49,0,0,0,1,0,0,BMA HTML5 1.2.0072,0,0,0
2e1132aa-f10e-4a28-9d1e-ca4ab6bbe768,d1aa5400-f1ab-4f99-ac10-5ffa0a1c9aff,25.09.2015 10:09:19,25.09.2015 10:14:51,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
2e11c29d-af79-44a4-9054-40ca98ec045c,35ebfaa2-9e15-4af5-a7c6-79d80585b41b,23.04.2015 15:49:14,23.04.2015 16:24:28,4,0,0,0,2,1,BMA HTML5 2.0,0,0,2
2e11c29d-af79-44a4-9054-40ca98ec045c,57d13323-0f5f-4449-be8f-d14ba28de60e,23.04.2015 15:00:07,23.04.2015 15:38:25,5,0,0,0,2,1,BMA HTML5 2.0,0,0,1
2e2e6735-5f1f-4791-a8d7-b0bc06613440,951083a6-b673-4958-8708-5d2dbd4200ae,11.08.2015 15:07:03,11.08.2015 16:23:28,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
2e47d44c-cf0a-4011-a246-19be0008f880,bc2e13dd-4984-443f-b719-f26a94953f22,23.04.2015 13:28:47,23.04.2015 14:03:11,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2e47d44c-cf0a-4011-a246-19be0008f880,f2cead50-c67a-456a-adb8-7443481981a8,23.04.2015 13:35:41,23.04.2015 14:04:43,6,1,0,2,5,0,BMA HTML5 2.0,0,0,0
2e710fc6-c716-4378-ae33-bc0ce73abaab,0be16148-7505-4fc9-a5be-978285f76b49,17.07.2015 15:50:48,17.07.2015 15:51:33,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2ea19a60-d5fa-4ffa-8048-e997d32bcc91,b5bf7b71-cd1a-4799-a2b1-88e3bc75fc13,13.02.2015 19:24:15,13.02.2015 19:24:35,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2f053c8b-fecc-4665-983b-4d751629ec48,3165be56-e77e-4031-b497-5d85da368946,27.04.2015 12:58:23,27.04.2015 13:33:03,2,0,0,0,2,0,BMA HTML5 2.0,0,0,0
2f053c8b-fecc-4665-983b-4d751629ec48,cae74f25-f4d5-4863-8b3c-cd377a20a377,27.04.2015 13:33:23,27.04.2015 14:02:38,9,0,0,0,0,0,BMA HTML5 2.0,0,0,0
2f053c8b-fecc-4665-983b-4d751629ec48,d29e4a38-da01-4423-b248-331489adf011,27.04.2015 12:55:09,27.04.2015 13:33:03,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
2fa9671c-4f0d-49c5-8333-7abef5724180,1a0b90ad-45a1-429d-86d7-b216e62d1964,30.09.2015 15:16:26,30.09.2015 15:18:14,1,2,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
30be2119-076c-4045-80ba-0fdb2276a424,232bffae-a451-49e8-bd42-e72b20b05c50,23.09.2015 14:38:14,23.09.2015 15:23:27,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
31d344b7-bf23-4c2e-aaf1-3cc071a7998b,5b2fd407-c2b2-48d2-a25e-e6c7d2c6c986,05.04.2015 15:51:53,05.04.2015 15:52:26,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3402eeb9-7619-4798-b2a6-0c102b26192e,1d2dfd21-8016-4e87-bfb9-474f95058501,18.02.2015 9:09:22,18.02.2015 9:09:42,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3402eeb9-7619-4798-b2a6-0c102b26192e,6006c6ce-149c-42b4-87c7-36d2e144dee6,18.02.2015 9:09:44,18.02.2015 9:10:30,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
35683728-ffd4-4b1b-9e19-d90e66812d52,5b33e3f6-ae83-48a1-9fd2-d02cf20f9f91,06.09.2015 19:59:50,06.09.2015 20:25:34,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
360ef172-e45b-4eec-b942-1df76fbae510,ded87042-feae-48ee-be9e-c34debe78b58,27.08.2015 20:16:25,27.08.2015 20:17:25,1,1,1,0,0,0,BMA HTML5 1.2.0072,0,0,0
365b1dcc-0d85-45ee-ab50-cada8d231838,86430879-52d9-4feb-a643-44f40ddacbf5,09.04.2015 15:43:26,09.04.2015 15:44:32,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
365b1dcc-0d85-45ee-ab50-cada8d231838,b1bacd96-b4cf-4bea-b214-cbdfdbf95d1b,09.04.2015 15:46:00,09.04.2015 15:46:03,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
37d5e2bd-4fa2-4c41-a8af-da05dcf5923a,a69d6166-2376-4fd1-8394-2a3030907abf,23.04.2015 17:17:40,23.04.2015 17:17:47,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3949d4c6-0d5a-4f73-a983-d1c16b8e81a7,1d222fef-a7a2-453c-bdcf-bb10642c06ba,04.02.2015 15:18:09,04.02.2015 15:59:33,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
39c82db0-0e72-4162-9e3e-aeed3dc78ee8,bafd0a3a-cbe7-437d-bb05-aa37d4caa395,01.03.2015 23:39:18,02.03.2015 2:12:36,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
39ee3739-50eb-4e9f-853a-9489076ed46a,856b7ab9-43b4-42bb-b749-c6902ec05089,09.09.2015 10:20:16,09.09.2015 10:32:50,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
3aa0cb06-39be-46fa-9ac3-f4a2f4a05629,3eb0d56d-c31e-49b4-9c79-f19bf9ce31ad,18.03.2015 8:25:29,18.03.2015 8:25:38,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3b45b61c-c22a-4cdb-8fcd-932cdd65401e,0099f5f1-ef0d-4323-ad40-73a15f4a35d6,16.02.2015 1:35:38,16.02.2015 1:35:56,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3b8ce4b5-5bfa-4631-b8f1-f406d6499727,cdc05c46-632c-4893-8d43-10a81879d3ae,11.08.2015 18:50:36,13.08.2015 17:58:38,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
3c27a04b-a318-41a2-9abd-e6e756a20db5,d7a4bde5-0609-4609-b573-d104b2dcff40,03.06.2015 9:47:44,03.06.2015 9:48:00,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3c659c2d-852d-49cd-9d98-5873a70b8537,3d30d0d4-d00e-431f-97b9-2fc936c272e4,11.04.2015 14:28:40,11.04.2015 14:28:42,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3cfa4cbc-d24f-4a3f-8593-74f41d9e1758,f19fbc5c-24a7-436b-861d-cc4ef64db22a,08.06.2015 0:57:27,08.06.2015 0:57:29,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
3d5da696-8cb1-4d3e-b6ba-0204ad092879,42439ae5-de72-42de-bc11-972f2d073321,22.06.2015 3:49:23,22.06.2015 3:51:35,2,1,0,0,0,0,BMA HTML5 2.0,0,0,0
3e3d1124-f910-45e1-84b5-dfb196afc1f1,931f3773-a29d-4f32-80b1-ba281cdc0f64,01.08.2015 14:05:05,01.08.2015 14:05:42,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
3e67f18b-90b6-44ec-a1f9-c62a084f9612,e30c91dd-98f5-4426-95b6-7251d7dea863,18.05.2015 8:41:42,18.05.2015 8:41:54,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
3fbf81db-ac68-43c0-b587-1f7fd7f4e52b,4e0ccfc2-b031-4129-9348-17899f629d96,15.07.2015 7:18:40,15.07.2015 7:18:45,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
402260c7-c296-4511-a6a2-a21c0e0029d3,6d969d65-3a35-4a9f-b660-4a10c796abbc,26.03.2015 22:52:10,26.03.2015 22:53:05,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
402260c7-c296-4511-a6a2-a21c0e0029d3,8feb2f25-e446-4463-8c80-9df69e0ba39f,26.03.2015 22:54:27,26.03.2015 22:57:02,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
402260c7-c296-4511-a6a2-a21c0e0029d3,bad5cee7-cc44-4492-b8e6-49972bd721d5,26.03.2015 22:57:40,26.03.2015 23:01:57,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
40baff72-2dfd-4897-a2c4-63dd9e702b96,d5db94c8-7cc6-489c-90cf-81729f7bd593,26.02.2015 21:17:04,26.02.2015 21:17:22,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
40e51509-77e9-4002-b565-52fe1633b81f,1fc7a05c-d3cd-4795-bd46-4b518d7a2aa3,15.09.2015 10:01:01,15.09.2015 10:02:20,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
41017a17-1fef-418d-a00e-ef57c040dd24,d8b62986-8f07-41d3-9fac-af1f27c3c563,07.07.2015 0:48:48,07.07.2015 0:50:22,1,1,0,0,0,0,BMA HTML5 2.0,0,0,0
421458ab-ef72-438a-99c0-98457d403deb,8b6e5db0-86c7-4deb-b04e-85d3c356f143,11.03.2015 13:44:13,11.03.2015 13:44:22,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
42f79498-3cd6-454c-b42f-5b2207c64e0f,d0a0d9d6-732b-459d-9657-00943760ecf0,10.03.2015 16:26:54,10.03.2015 16:29:17,0,0,1,0,0,0,BMA HTML5 2.0,0,0,0
43f2f679-7ae8-476c-bd86-9c9e306e347c,a5356552-258d-4231-8017-b8e0262dfb6b,04.02.2015 14:42:03,04.02.2015 14:47:48,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
440422ad-66ce-48e4-9e28-4aaab092945e,e618c40b-25f0-46f0-8a0a-00f6b33d4440,05.02.2015 12:19:37,05.02.2015 12:19:41,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
443233ba-6cd1-4293-81d8-a48cea123fe7,6e0c1405-d9a1-43c0-ac09-1e2dce5d7dd8,18.05.2015 13:20:34,18.05.2015 15:14:53,3,0,0,0,0,0,BMA HTML5 2.0,0,0,0
443655c3-7a68-4ea3-960e-63dcc52bbb6a,7480d011-04e6-429f-95d3-a9ebb99d287d,08.10.2015 5:50:40,08.10.2015 5:50:47,0,0,0,0,0,0,BMA HTML5 1.3.0144,0,0,0
448a87b4-e8b9-4c42-a9bc-fb34c90ea07a,0f10d893-d3af-45bc-889f-43ccb9264815,16.04.2015 8:47:36,16.04.2015 8:53:36,1,0,0,0,0,2,BMA HTML5 2.0,0,2,0
44d4b8a0-df2d-4762-97e4-3705bd6b408d,3121b99c-8f47-458b-a3f1-23f5589f5375,30.04.2015 16:42:59,01.05.2015 10:37:06,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
44d4b8a0-df2d-4762-97e4-3705bd6b408d,49ebf8c9-2f1a-4ae8-9565-95707082b29b,29.04.2015 14:12:57,01.05.2015 17:50:48,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
44d4b8a0-df2d-4762-97e4-3705bd6b408d,aba959d4-d349-427f-b828-9bf2153d22ad,29.04.2015 14:09:40,29.04.2015 14:09:48,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
44d4b8a0-df2d-4762-97e4-3705bd6b408d,d4070416-454b-49bf-aa37-2e4b38554680,29.04.2015 14:10:04,29.04.2015 14:12:50,0,0,1,3,1,0,BMA HTML5 2.0,0,0,0
44eab44f-315e-40e0-94da-218a539e8a7a,133463df-12b4-4433-a54f-564746c816c9,27.04.2015 15:39:54,27.04.2015 16:09:33,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
44eab44f-315e-40e0-94da-218a539e8a7a,a96da3b6-adf6-45db-9b72-e2f61bbd8b75,27.04.2015 15:41:00,27.04.2015 15:41:02,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
44eab44f-315e-40e0-94da-218a539e8a7a,ffb1d70d-554e-4688-9c06-e3cc5493422e,27.04.2015 15:42:35,27.04.2015 16:09:33,7,0,0,0,1,1,BMA HTML5 2.0,0,0,0
45bca812-52d1-4e8e-adde-f1a4e9a4f7ea,bf50b6c3-c22a-4689-90af-8c27421b68b0,26.03.2015 11:56:48,26.03.2015 11:57:01,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
45c90915-9428-45d9-bdc4-57555656f92a,39793e71-bbbb-47fd-81e7-f444dc1dd2a9,05.10.2015 9:29:42,05.10.2015 9:29:59,0,1,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
46064698-13d3-48bd-9d8a-35baba36d763,308d9cc4-034b-410f-b8fe-8f6363b8905f,08.05.2015 11:52:31,08.05.2015 12:16:45,4,0,0,6,1,0,BMA HTML5 2.0,0,0,0
46064698-13d3-48bd-9d8a-35baba36d763,ab7733ea-ea59-4845-a16c-2e2422f77181,08.05.2015 12:16:53,08.05.2015 15:15:27,8,0,0,0,0,1,BMA HTML5 2.0,0,1,2
46064698-13d3-48bd-9d8a-35baba36d763,cca3512e-1c59-47b2-b3e3-60ec51cd3b2d,08.05.2015 12:20:51,08.05.2015 15:15:27,19,2,0,5,0,1,BMA HTML5 2.0,0,0,4
468dda68-573b-464b-a6cc-de3479a2e894,f9338373-5e84-4fbf-9f40-5b2b6e185707,01.08.2015 4:36:58,01.08.2015 4:37:11,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
46c90aca-85b8-4980-98fb-ea24fa650748,f4e523ba-57ac-4d9b-9fa6-4e2bdd1f56bf,09.02.2015 12:14:29,09.02.2015 12:21:17,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
46e26b26-d4ba-4a73-826c-6a4180965fb8,07f74acc-3711-48f3-945e-d56beeedb83a,07.03.2015 17:15:18,07.03.2015 17:16:03,0,0,0,2,0,0,BMA HTML5 2.0,0,0,0
46e26b26-d4ba-4a73-826c-6a4180965fb8,0fcb557b-d594-4820-ab42-62569a5ac4ae,07.03.2015 17:12:56,07.03.2015 17:13:05,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
46e26b26-d4ba-4a73-826c-6a4180965fb8,8c9112bb-e04c-43eb-aeed-4aedb30c4f87,07.03.2015 17:16:05,07.03.2015 17:16:13,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
46e26b26-d4ba-4a73-826c-6a4180965fb8,ec7c2723-2ffb-40e3-a223-c33e3f8cb8d1,07.03.2015 17:13:06,07.03.2015 17:15:17,0,0,0,7,0,0,BMA HTML5 2.0,0,0,0
47307462-4fbf-4512-bac9-2869eda7685e,081e506b-651a-4828-bc9f-d7378759548e,09.10.2015 14:59:59,09.10.2015 15:00:01,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
47307462-4fbf-4512-bac9-2869eda7685e,13f19a08-b6b1-420d-8668-b0e36a0d814f,09.10.2015 9:37:16,09.10.2015 9:37:18,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
47307462-4fbf-4512-bac9-2869eda7685e,24e0230d-a86d-41e5-b26f-063e14fdfd10,09.10.2015 15:05:15,12.10.2015 10:44:49,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
47307462-4fbf-4512-bac9-2869eda7685e,8603c148-fa80-4e18-b20b-385928414cd9,09.10.2015 15:00:01,09.10.2015 15:00:02,0,0,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
47bd572d-b418-4ef4-98ea-b9a3754551e1,04b59a14-ad82-4f1a-8d97-b4988814353a,04.02.2015 10:24:39,04.02.2015 10:24:42,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
47bd572d-b418-4ef4-98ea-b9a3754551e1,7c0c85bf-e36e-4dd5-992f-74b273b92989,04.02.2015 10:47:56,04.02.2015 11:00:49,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
47bd572d-b418-4ef4-98ea-b9a3754551e1,9dad2210-4a7e-4022-bff1-7a17c4b0148f,04.02.2015 11:22:39,04.02.2015 11:26:38,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
47bd572d-b418-4ef4-98ea-b9a3754551e1,ab95bffa-fadb-40da-af99-7c2e13d6c511,04.02.2015 10:29:23,04.02.2015 10:29:26,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
47bd572d-b418-4ef4-98ea-b9a3754551e1,cb529231-f358-4949-8404-215e92587c03,04.02.2015 10:35:46,04.02.2015 10:46:02,3,0,0,0,0,0,BMA HTML5 2.0,0,0,0
47bd572d-b418-4ef4-98ea-b9a3754551e1,e2e47fc0-ab42-40bb-9b80-e3a4849d8b1e,04.02.2015 10:47:34,04.02.2015 10:47:44,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
48483b5b-724d-4c51-bf27-1c1382d6cf49,c08818a6-bfee-4c91-a029-85422296504f,14.04.2015 14:44:33,14.04.2015 14:44:36,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
48483b5b-724d-4c51-bf27-1c1382d6cf49,e148d125-a950-45b8-b42d-2a7f69a6ab6b,14.04.2015 14:44:42,14.04.2015 15:05:37,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
48507fd7-0dd2-4962-85d8-135377ede47d,37404f7e-94e3-495d-976f-4f118647fe43,25.02.2015 7:50:35,25.02.2015 7:51:01,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
48c69857-281f-4d4f-9b95-cf642dcd3e68,d203c0f9-6694-43f4-8fe3-900d7aacd064,11.03.2015 19:58:57,11.03.2015 20:00:19,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
48f7d84a-ce03-4d8f-aa45-40ce7cb52082,94e1329f-7430-45ea-b81f-b6b0c2fde613,07.03.2015 13:15:57,07.03.2015 13:37:59,0,2,0,0,0,0,BMA HTML5 2.0,0,0,0
48f7d84a-ce03-4d8f-aa45-40ce7cb52082,d648f275-0dcd-44c4-929e-ae79c8f2aa3f,07.03.2015 12:55:19,07.03.2015 13:15:56,1,2,0,1,0,0,BMA HTML5 2.0,0,0,0
48fd049e-80cf-4d45-b2a4-ae1bcf632cb2,ead4a4e2-58fb-462d-8878-276bbc5d4a11,14.04.2015 13:39:59,14.04.2015 13:40:06,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
497f077b-dcba-4ed2-976d-b1cd30f067c5,a5b4a345-8427-4d3d-8645-34e62173b3ea,03.06.2015 8:55:05,03.06.2015 10:31:24,3,2,0,0,1,0,BMA HTML5 2.0,0,0,0
497f077b-dcba-4ed2-976d-b1cd30f067c5,cbea4c63-c678-448e-9ac3-47495f74d19c,03.06.2015 10:31:35,03.06.2015 15:28:22,1,4,0,0,2,0,BMA HTML5 2.0,0,0,0
49fbc7bc-e72a-42ac-9c86-f55c46bb52cc,6ed12108-982d-4391-8c65-957de81e5da5,10.02.2015 12:58:17,10.02.2015 13:38:00,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
49fbc7bc-e72a-42ac-9c86-f55c46bb52cc,8de1067e-dc33-45e8-947e-9fb9cf3c5b54,10.02.2015 12:55:20,10.02.2015 12:55:36,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
49fbc7bc-e72a-42ac-9c86-f55c46bb52cc,fdf52960-7508-4e30-9ac8-c9adfb0dc2ba,10.02.2015 12:56:49,10.02.2015 12:58:17,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
4a51b7c8-86ea-450d-bba0-1882cffae61b,3b39231e-8311-488d-bf83-92fb80127048,27.03.2015 13:16:12,27.03.2015 13:21:39,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
4a51b7c8-86ea-450d-bba0-1882cffae61b,accf8321-e9e8-4b29-93c8-b88ca30cfd9f,27.03.2015 13:16:30,27.03.2015 13:23:52,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
4b492d98-6f77-4b5f-a7bb-90bf27a7a9f9,ca89a7cc-c5ca-4a39-93bb-4a1932ccf8bd,19.02.2015 3:14:09,19.02.2015 3:15:28,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
4b7f8d4f-bdf5-41cc-8c18-3c4487a33451,05fe7536-043d-4c53-b24a-fb608372674f,12.05.2015 14:38:15,12.05.2015 15:17:00,29,2,0,0,1,0,BMA HTML5 2.0,0,0,0
4b7f8d4f-bdf5-41cc-8c18-3c4487a33451,1e09488f-a5e6-4a3d-9e8a-07d87dd36cd3,12.05.2015 13:44:23,12.05.2015 14:38:13,39,4,0,0,2,2,BMA HTML5 2.0,0,2,1
4b7f8d4f-bdf5-41cc-8c18-3c4487a33451,7a49df99-2408-4aa6-9e7a-434efea4ca6a,12.05.2015 12:32:34,12.05.2015 12:59:16,28,0,0,0,0,0,BMA HTML5 2.0,0,0,0
4b7f8d4f-bdf5-41cc-8c18-3c4487a33451,903abaa6-75ac-47a8-b5c7-235803ec58f4,12.05.2015 14:21:53,12.05.2015 15:17:11,0,0,0,1,0,0,BMA HTML5 2.0,0,0,0
4b7f8d4f-bdf5-41cc-8c18-3c4487a33451,e0a1dbaf-1b19-412b-a8a2-2666c4cca018,12.05.2015 12:59:47,12.05.2015 13:44:21,28,0,0,1,3,3,BMA HTML5 2.0,0,1,0
4bc71ed4-2e77-463f-adc6-38e4e793bd33,fe35b2f5-b0a1-4308-a71f-d1263af63bd2,15.09.2015 12:47:51,15.09.2015 12:47:57,0,0,0,0,0,0,BMA HTML5 1.2.0072,0,0,0
4c3f91d2-d571-4b5b-b925-6cda55d88e10,d9fc49e6-d916-442f-a16b-6ede05d2fcb4,03.06.2015 9:22:05,03.06.2015 9:24:28,1,0,0,0,0,1,BMA HTML5 2.0,0,0,0
4d24a39b-0fc9-40ae-bd7c-6823d2092ef4,9672f9c4-ef17-4ff5-b9e8-6c3da154e03f,04.02.2015 14:57:22,04.02.2015 14:57:25,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
4d5252e0-1c5c-4279-a84e-5acf95d2fd85,7ac4591f-ee0a-4b9a-a594-c25fb14be1f5,01.10.2015 16:14:30,02.10.2015 0:31:31,1,2,0,0,0,0,BMA HTML5 1.2.0075,0,0,0
4e9a8580-65ef-4a3c-bbd9-856368bd78c3,b32d14fe-5866-4b1b-afa1-089e9298a24a,28.04.2015 4:20:17,28.04.2015 4:20:28,0,0,0,0,0,0,BMA HTML5 2.0,0,0,0
5025dfe6-d549-491c-823a-e7f6c650f629,bc10aaa1-d5be-4944-a9ad-79eca06f6c67,26.03.2015 22:48:52,26.03.2015 22:49:13,1,0,0,0,0,1,BMA HTML5 2.0,0,0,0
5025dfe6-d549-491c-823a-e7f6c650f629,e5b5e2f8-24d5-475f-9462-3ca1f1c2fd11,26.03.2015 22:48:42,26.03.2015 22:49:14,1,0,0,0,0,0,BMA HTML5 2.0,0,0,0
